Cycle,Mean_Retention,CI95_Lower_Retention,CI95_Upper_Retention,Mean_Capacity,CI95_Lower_Capacity,CI95_Upper_Capacity
21,0.98773841961853,0.985013623978203,0.989100817438693,231.597222222205,230.958333333316,231.916666666649
22,0.987261580381473,0.985013623978203,0.989100817438693,231.485416666649,230.958333333316,231.916666666649
23,0.987057220708448,0.985013623978203,0.989100817438693,231.437499999983,230.958333333316,231.916666666649
24,0.986852861035424,0.985013623978203,0.98773841961853,231.389583333316,230.958333333316,231.597222222205
25,0.986512261580383,0.98365122615804,0.98773841961853,231.309722222205,230.638888888872,231.597222222205
26,0.986307901907358,0.98365122615804,0.98773841961853,231.261805555538,230.638888888872,231.597222222205
27,0.985831062670301,0.98365122615804,0.98773841961853,231.149999999983,230.638888888872,231.597222222205
28,0.985694822888285,0.98365122615804,0.98773841961853,231.118055555538,230.638888888872,231.597222222205
29,0.985558583106268,0.98365122615804,0.986376021798366,231.086111111094,230.638888888872,231.27777777776
30,0.985149863760219,0.982288828337876,0.986376021798366,230.99027777776,230.319444444427,231.27777777776
31,0.984945504087195,0.982288828337876,0.986376021798366,230.942361111094,230.319444444427,231.27777777776
